"","id","value","variable","country","country_destination","actual"
"551","0mg9af0k6o",5,"V2","FR","IT",7
"552","0mg9af0k6o",4,"V5","ES","IT",7
"553","0mg9af0k6o",6,"V4","GB","IT",7
"554","0mg9af0k6o",7,"V3","IT","IT",7
"555","0mg9af0k6o",9,"V1","other","IT",7
"561","0mv4fl4nnz",9,"V1","other","other",9
"562","0mv4fl4nnz",4,"V3","ES","other",9
"563","0mv4fl4nnz",7,"V4","IT","other",9
"564","0mv4fl4nnz",3,"V5","DE","other",9
"565","0mv4fl4nnz",5,"V2","FR","other",9
"566","0n17aj46ut",9,"V1","other","ES",4
"567","0n17aj46ut",6,"V5","GB","ES",4
"568","0n17aj46ut",4,"V3","ES","ES",4
"569","0n17aj46ut",5,"V2","FR","ES",4
"570","0n17aj46ut",7,"V4","IT","ES",4
"571","0nilabm2mu",7,"V3","IT","other",9
"572","0nilabm2mu",6,"V5","GB","other",9
"573","0nilabm2mu",4,"V4","ES","other",9
"574","0nilabm2mu",5,"V2","FR","other",9
"575","0nilabm2mu",9,"V1","other","other",9
"576","0nk7apdyru",9,"V1","other","GB",6
"577","0nk7apdyru",6,"V5","GB","GB",6
"578","0nk7apdyru",7,"V3","IT","GB",6
"579","0nk7apdyru",4,"V4","ES","GB",6
"580","0nk7apdyru",5,"V2","FR","GB",6
"581","0nsxyygi8m",4,"V4","ES","other",9
"582","0nsxyygi8m",9,"V1","other","other",9
"583","0nsxyygi8m",5,"V2","FR","other",9
"584","0nsxyygi8m",7,"V3","IT","other",9
"585","0nsxyygi8m",6,"V5","GB","other",9
"586","0o5w78idph",5,"V2","FR","FR",5
"587","0o5w78idph",9,"V1","other","FR",5
"588","0o5w78idph",4,"V4","ES","FR",5
"589","0o5w78idph",7,"V3","IT","FR",5
"590","0o5w78idph",6,"V5","GB","FR",5
"591","0oalsh3u9z",6,"V5","GB","FR",5
"592","0oalsh3u9z",7,"V3","IT","FR",5
"593","0oalsh3u9z",5,"V2","FR","FR",5
"594","0oalsh3u9z",9,"V1","other","FR",5
"595","0oalsh3u9z",4,"V4","ES","FR",5
"596","0or2h4ay7a",5,"V2","FR","DE",3
"597","0or2h4ay7a",6,"V4","GB","DE",3
"598","0or2h4ay7a",7,"V3","IT","DE",3
"599","0or2h4ay7a",4,"V5","ES","DE",3
"600","0or2h4ay7a",9,"V1","other","DE",3
"601","0owvaqh91b",5,"V2","FR","other",9
"602","0owvaqh91b",4,"V5","ES","other",9
"603","0owvaqh91b",6,"V4","GB","other",9
"604","0owvaqh91b",9,"V1","other","other",9
"605","0owvaqh91b",7,"V3","IT","other",9
"606","0oxs2lnoa1",6,"V5","GB","ES",4
"607","0oxs2lnoa1",4,"V4","ES","ES",4
"608","0oxs2lnoa1",7,"V3","IT","ES",4
"609","0oxs2lnoa1",5,"V2","FR","ES",4
"610","0oxs2lnoa1",9,"V1","other","ES",4
"611","0p719zlo1x",4,"V5","ES","DE",3
"612","0p719zlo1x",5,"V2","FR","DE",3
"613","0p719zlo1x",9,"V1","other","DE",3
"614","0p719zlo1x",7,"V3","IT","DE",3
"615","0p719zlo1x",6,"V4","GB","DE",3
"616","0paklsy5y5",7,"V4","IT","other",9
"617","0paklsy5y5",9,"V1","other","other",9
"618","0paklsy5y5",6,"V3","GB","other",9
"619","0paklsy5y5",4,"V5","ES","other",9
"620","0paklsy5y5",5,"V2","FR","other",9
"621","0pd2h8mh1n",9,"V1","other","IT",7
"622","0pd2h8mh1n",5,"V2","FR","IT",7
"623","0pd2h8mh1n",4,"V4","ES","IT",7
"624","0pd2h8mh1n",6,"V5","GB","IT",7
"625","0pd2h8mh1n",7,"V3","IT","IT",7
"626","0pt4be0dei",9,"V1","other","other",9
"627","0pt4be0dei",4,"V5","ES","other",9
"628","0pt4be0dei",6,"V4","GB","other",9
"629","0pt4be0dei",7,"V3","IT","other",9
"630","0pt4be0dei",5,"V2","FR","other",9
"631","0py76n1g8e",7,"V3","IT","other",9
"632","0py76n1g8e",5,"V2","FR","other",9
"633","0py76n1g8e",4,"V4","ES","other",9
"634","0py76n1g8e",6,"V5","GB","other",9
"635","0py76n1g8e",9,"V1","other","other",9
"636","0q3y9xpauq",6,"V5","GB","IT",7
"637","0q3y9xpauq",5,"V2","FR","IT",7
"638","0q3y9xpauq",4,"V3","ES","IT",7
"639","0q3y9xpauq",9,"V1","other","IT",7
"640","0q3y9xpauq",7,"V4","IT","IT",7
"641","0qq3ekg9bp",7,"V3","IT","ES",4
"642","0qq3ekg9bp",5,"V2","FR","ES",4
"643","0qq3ekg9bp",6,"V5","GB","ES",4
"644","0qq3ekg9bp",9,"V1","other","ES",4
"645","0qq3ekg9bp",4,"V4","ES","ES",4
"646","0r9mujj756",4,"V4","ES","GB",6
"647","0r9mujj756",5,"V2","FR","GB",6
"648","0r9mujj756",9,"V1","other","GB",6
"649","0r9mujj756",7,"V3","IT","GB",6
"650","0r9mujj756",6,"V5","GB","GB",6
"651","0rmz7dcbx5",4,"V4","ES","other",9
"652","0rmz7dcbx5",9,"V1","other","other",9
"653","0rmz7dcbx5",5,"V2","FR","other",9
"654","0rmz7dcbx5",7,"V5","IT","other",9
"655","0rmz7dcbx5",6,"V3","GB","other",9
"656","0rya54x1qh",7,"V4","IT","CA",2
"657","0rya54x1qh",9,"V1","other","CA",2
"658","0rya54x1qh",4,"V5","ES","CA",2
"659","0rya54x1qh",5,"V2","FR","CA",2
"660","0rya54x1qh",6,"V3","GB","CA",2
"661","0s0o8egxnu",5,"V2","FR","other",9
"662","0s0o8egxnu",7,"V3","IT","other",9
"663","0s0o8egxnu",6,"V5","GB","other",9
"664","0s0o8egxnu",9,"V1","other","other",9
"665","0s0o8egxnu",4,"V4","ES","other",9
"666","0sc6inq498",6,"V4","GB","FR",5
"667","0sc6inq498",7,"V3","IT","FR",5
"668","0sc6inq498",9,"V1","other","FR",5
"669","0sc6inq498",5,"V2","FR","FR",5
"670","0sc6inq498",4,"V5","ES","FR",5
"671","0svlixr4br",9,"V1","other","ES",4
"672","0svlixr4br",7,"V4","IT","ES",4
"673","0svlixr4br",5,"V2","FR","ES",4
"674","0svlixr4br",6,"V5","GB","ES",4
"675","0svlixr4br",4,"V3","ES","ES",4
"676","0t1lld86az",4,"V4","ES","other",9
"677","0t1lld86az",9,"V1","other","other",9
"678","0t1lld86az",7,"V3","IT","other",9
"679","0t1lld86az",5,"V2","FR","other",9
"680","0t1lld86az",6,"V5","GB","other",9
"681","0t435jjagf",6,"V5","GB","other",9
"682","0t435jjagf",4,"V4","ES","other",9
"683","0t435jjagf",9,"V1","other","other",9
"684","0t435jjagf",7,"V3","IT","other",9
"685","0t435jjagf",5,"V2","FR","other",9
"686","0t8lp1acbh",7,"V5","IT","ES",4
"687","0t8lp1acbh",6,"V3","GB","ES",4
"688","0t8lp1acbh",4,"V4","ES","ES",4
"689","0t8lp1acbh",5,"V2","FR","ES",4
"690","0t8lp1acbh",9,"V1","other","ES",4
"691","0u5m02f684",7,"V3","IT","NL",8
"692","0u5m02f684",9,"V1","other","NL",8
"693","0u5m02f684",4,"V4","ES","NL",8
"694","0u5m02f684",6,"V5","GB","NL",8
"695","0u5m02f684",5,"V2","FR","NL",8
"696","0uenod1crp",4,"V4","ES","IT",7
"697","0uenod1crp",7,"V3","IT","IT",7
"698","0uenod1crp",5,"V2","FR","IT",7
"699","0uenod1crp",6,"V5","GB","IT",7
"700","0uenod1crp",9,"V1","other","IT",7
"701","0unnbrgp63",6,"V4","GB","other",9
"702","0unnbrgp63",4,"V5","ES","other",9
"703","0unnbrgp63",9,"V1","other","other",9
"704","0unnbrgp63",5,"V2","FR","other",9
"705","0unnbrgp63",7,"V3","IT","other",9
"706","0uvpquose9",5,"V2","FR","ES",4
"707","0uvpquose9",9,"V1","other","ES",4
"708","0uvpquose9",7,"V3","IT","ES",4
"709","0uvpquose9",4,"V4","ES","ES",4
"710","0uvpquose9",6,"V5","GB","ES",4
"711","0uw3h7co4h",4,"V4","ES","FR",5
"712","0uw3h7co4h",9,"V1","other","FR",5
"713","0uw3h7co4h",6,"V5","GB","FR",5
"714","0uw3h7co4h",5,"V2","FR","FR",5
"715","0uw3h7co4h",7,"V3","IT","FR",5
"716","0v7lezmg70",5,"V2","FR","GB",6
"717","0v7lezmg70",9,"V1","other","GB",6
"718","0v7lezmg70",4,"V5","ES","GB",6
"719","0v7lezmg70",7,"V3","IT","GB",6
"720","0v7lezmg70",6,"V4","GB","GB",6
"721","0vdqnp9j9v",4,"V4","ES","other",9
"722","0vdqnp9j9v",7,"V3","IT","other",9
"723","0vdqnp9j9v",9,"V1","other","other",9
"724","0vdqnp9j9v",6,"V5","GB","other",9
"725","0vdqnp9j9v",5,"V2","FR","other",9
"726","0vx6x016er",2,"V4","CA","CA",2
"727","0vx6x016er",7,"V3","IT","CA",2
"728","0vx6x016er",9,"V2","other","CA",2
"729","0vx6x016er",4,"V5","ES","CA",2
"730","0vx6x016er",5,"V1","FR","CA",2
"736","0wcm1bhc9z",6,"V5","GB","other",9
"737","0wcm1bhc9z",4,"V4","ES","other",9
"738","0wcm1bhc9z",5,"V2","FR","other",9
"739","0wcm1bhc9z",7,"V3","IT","other",9
"740","0wcm1bhc9z",9,"V1","other","other",9
"741","0wek2afwf5",6,"V4","GB","FR",5
"742","0wek2afwf5",5,"V2","FR","FR",5
"743","0wek2afwf5",7,"V3","IT","FR",5
"744","0wek2afwf5",4,"V5","ES","FR",5
"745","0wek2afwf5",9,"V1","other","FR",5
"746","0wopdh4t30",6,"V5","GB","IT",7
"747","0wopdh4t30",7,"V3","IT","IT",7
"748","0wopdh4t30",5,"V1","FR","IT",7
"749","0wopdh4t30",4,"V4","ES","IT",7
"750","0wopdh4t30",9,"V2","other","IT",7
"751","0ws2yee5ye",5,"V2","FR","AU",1
"752","0ws2yee5ye",6,"V5","GB","AU",1
"753","0ws2yee5ye",9,"V1","other","AU",1
"754","0ws2yee5ye",7,"V3","IT","AU",1
"755","0ws2yee5ye",4,"V4","ES","AU",1
"756","0xe2wbs57y",5,"V2","FR","CA",2
"757","0xe2wbs57y",9,"V1","other","CA",2
"758","0xe2wbs57y",4,"V4","ES","CA",2
"759","0xe2wbs57y",6,"V3","GB","CA",2
"760","0xe2wbs57y",7,"V5","IT","CA",2
"761","0xf9r3aloa",9,"V1","other","FR",5
"762","0xf9r3aloa",5,"V2","FR","FR",5
"763","0xf9r3aloa",6,"V5","GB","FR",5
"764","0xf9r3aloa",7,"V3","IT","FR",5
"765","0xf9r3aloa",4,"V4","ES","FR",5
"766","0xkkbp5ed9",9,"V1","other","other",9
"767","0xkkbp5ed9",4,"V4","ES","other",9
"768","0xkkbp5ed9",7,"V3","IT","other",9
"769","0xkkbp5ed9",6,"V5","GB","other",9
"770","0xkkbp5ed9",5,"V2","FR","other",9
"771","0xpnrm7qfb",7,"V3","IT","other",9
"772","0xpnrm7qfb",4,"V4","ES","other",9
"773","0xpnrm7qfb",6,"V5","GB","other",9
"774","0xpnrm7qfb",9,"V1","other","other",9
"775","0xpnrm7qfb",5,"V2","FR","other",9
"776","0xyjcx4opq",7,"V3","IT","IT",7
"777","0xyjcx4opq",6,"V4","GB","IT",7
"778","0xyjcx4opq",4,"V5","ES","IT",7
"779","0xyjcx4opq",5,"V2","FR","IT",7
"780","0xyjcx4opq",9,"V1","other","IT",7
"781","0yghk2ec6t",7,"V4","IT","other",9
"782","0yghk2ec6t",5,"V2","FR","other",9
"783","0yghk2ec6t",9,"V1","other","other",9
"784","0yghk2ec6t",6,"V5","GB","other",9
"785","0yghk2ec6t",4,"V3","ES","other",9
"786","0z5tv116cx",6,"V5","GB","FR",5
"787","0z5tv116cx",5,"V2","FR","FR",5
"788","0z5tv116cx",4,"V3","ES","FR",5
"789","0z5tv116cx",9,"V1","other","FR",5
"790","0z5tv116cx",7,"V4","IT","FR",5
"791","0z86jmyglf",9,"V1","other","AU",1
"792","0z86jmyglf",7,"V3","IT","AU",1
"793","0z86jmyglf",6,"V5","GB","AU",1
"794","0z86jmyglf",4,"V4","ES","AU",1
"795","0z86jmyglf",5,"V2","FR","AU",1
"796","0zeqoq87ys",4,"V5","ES","IT",7
"797","0zeqoq87ys",9,"V1","other","IT",7
"798","0zeqoq87ys",5,"V2","FR","IT",7
"799","0zeqoq87ys",7,"V3","IT","IT",7
"800","0zeqoq87ys",6,"V4","GB","IT",7
"801","0zgt5bkyn5",7,"V3","IT","IT",7
"802","0zgt5bkyn5",5,"V2","FR","IT",7
"803","0zgt5bkyn5",9,"V1","other","IT",7
"804","0zgt5bkyn5",4,"V4","ES","IT",7
"805","0zgt5bkyn5",6,"V5","GB","IT",7
"806","0zut479izv",9,"V1","other","other",9
"807","0zut479izv",4,"V5","ES","other",9
"808","0zut479izv",6,"V4","GB","other",9
"809","0zut479izv",5,"V2","FR","other",9
"810","0zut479izv",7,"V3","IT","other",9
"811","105kxznla0",7,"V4","IT","other",9
"812","105kxznla0",6,"V3","GB","other",9
"813","105kxznla0",4,"V5","ES","other",9
"814","105kxznla0",9,"V1","other","other",9
"815","105kxznla0",5,"V2","FR","other",9
"816","10bdkk5lbz",4,"V5","ES","GB",6
"817","10bdkk5lbz",9,"V1","other","GB",6
"818","10bdkk5lbz",6,"V4","GB","GB",6
"819","10bdkk5lbz",5,"V2","FR","GB",6
"820","10bdkk5lbz",7,"V3","IT","GB",6
"821","10p9mru2db",7,"V3","IT","DE",3
"822","10p9mru2db",5,"V2","FR","DE",3
"823","10p9mru2db",4,"V4","ES","DE",3
"824","10p9mru2db",9,"V1","other","DE",3
"825","10p9mru2db",6,"V5","GB","DE",3
"826","10yoiu3fif",4,"V5","ES","other",9
"827","10yoiu3fif",9,"V1","other","other",9
"828","10yoiu3fif",7,"V2","IT","other",9
"829","10yoiu3fif",6,"V4","GB","other",9
"830","10yoiu3fif",5,"V3","FR","other",9
"831","119n7b63xg",4,"V5","ES","NL",8
"832","119n7b63xg",6,"V4","GB","NL",8
"833","119n7b63xg",9,"V1","other","NL",8
"834","119n7b63xg",7,"V3","IT","NL",8
"835","119n7b63xg",5,"V2","FR","NL",8
"836","11mo5nd7to",5,"V2","FR","GB",6
"837","11mo5nd7to",7,"V3","IT","GB",6
"838","11mo5nd7to",4,"V5","ES","GB",6
"839","11mo5nd7to",9,"V1","other","GB",6
"840","11mo5nd7to",6,"V4","GB","GB",6
"841","11t3myyfy2",4,"V5","ES","other",9
"842","11t3myyfy2",5,"V2","FR","other",9
"843","11t3myyfy2",9,"V1","other","other",9
"844","11t3myyfy2",7,"V3","IT","other",9
"845","11t3myyfy2",6,"V4","GB","other",9
"846","122376ouon",5,"V2","FR","other",9
"847","122376ouon",2,"V5","CA","other",9
"848","122376ouon",9,"V1","other","other",9
"849","122376ouon",6,"V4","GB","other",9
"850","122376ouon",7,"V3","IT","other",9
"851","1224tkyk6s",4,"V4","ES","FR",5
"852","1224tkyk6s",9,"V1","other","FR",5
"853","1224tkyk6s",5,"V2","FR","FR",5
"854","1224tkyk6s",6,"V5","GB","FR",5
"855","1224tkyk6s",7,"V3","IT","FR",5
"856","12czh7dtcl",4,"V5","ES","ES",4
"857","12czh7dtcl",9,"V1","other","ES",4
"858","12czh7dtcl",5,"V2","FR","ES",4
"859","12czh7dtcl",7,"V3","IT","ES",4
"860","12czh7dtcl",6,"V4","GB","ES",4
"861","12lktes8pb",4,"V5","ES","other",9
"862","12lktes8pb",7,"V3","IT","other",9
"863","12lktes8pb",6,"V4","GB","other",9
"864","12lktes8pb",9,"V1","other","other",9
"865","12lktes8pb",5,"V2","FR","other",9
"866","13gllxtjsa",6,"V5","GB","other",9
"867","13gllxtjsa",9,"V1","other","other",9
"868","13gllxtjsa",4,"V4","ES","other",9
"869","13gllxtjsa",7,"V3","IT","other",9
"870","13gllxtjsa",5,"V2","FR","other",9
"871","13jc6m4csk",7,"V4","IT","IT",7
"872","13jc6m4csk",5,"V2","FR","IT",7
"873","13jc6m4csk",6,"V5","GB","IT",7
"874","13jc6m4csk",4,"V3","ES","IT",7
"875","13jc6m4csk",9,"V1","other","IT",7
"876","143wftj6nx",9,"V1","other","ES",4
"877","143wftj6nx",5,"V2","FR","ES",4
"878","143wftj6nx",7,"V3","IT","ES",4
"879","143wftj6nx",6,"V4","GB","ES",4
"880","143wftj6nx",4,"V5","ES","ES",4
"881","146o1mwq09",7,"V3","IT","GB",6
"882","146o1mwq09",2,"V5","CA","GB",6
"883","146o1mwq09",5,"V2","FR","GB",6
"884","146o1mwq09",6,"V4","GB","GB",6
"885","146o1mwq09",9,"V1","other","GB",6
"886","14di8qe79i",4,"V5","ES","CA",2
"887","14di8qe79i",6,"V3","GB","CA",2
"888","14di8qe79i",5,"V2","FR","CA",2
"889","14di8qe79i",9,"V1","other","CA",2
"890","14di8qe79i",7,"V4","IT","CA",2
"891","14miolir6s",5,"V2","FR","other",9
"892","14miolir6s",4,"V4","ES","other",9
"893","14miolir6s",7,"V3","IT","other",9
"894","14miolir6s",6,"V5","GB","other",9
"895","14miolir6s",9,"V1","other","other",9
"896","14wk98ct2s",7,"V3","IT","other",9
"897","14wk98ct2s",9,"V1","other","other",9
"898","14wk98ct2s",5,"V2","FR","other",9
"899","14wk98ct2s",6,"V5","GB","other",9
"900","14wk98ct2s",4,"V4","ES","other",9
"901","1522tqr4or",5,"V2","FR","IT",7
"902","1522tqr4or",4,"V4","ES","IT",7
"903","1522tqr4or",6,"V5","GB","IT",7
"904","1522tqr4or",9,"V1","other","IT",7
"905","1522tqr4or",7,"V3","IT","IT",7
"906","15626elw03",4,"V5","ES","DE",3
"907","15626elw03",5,"V1","FR","DE",3
"908","15626elw03",7,"V4","IT","DE",3
"909","15626elw03",9,"V2","other","DE",3
"910","15626elw03",6,"V3","GB","DE",3
"911","156ascgj2k",6,"V4","GB","IT",7
"912","156ascgj2k",7,"V3","IT","IT",7
"913","156ascgj2k",5,"V2","FR","IT",7
"914","156ascgj2k",9,"V1","other","IT",7
"915","156ascgj2k",2,"V5","CA","IT",7
"916","15bltpb64v",6,"V3","GB","AU",1
"917","15bltpb64v",7,"V4","IT","AU",1
"918","15bltpb64v",4,"V5","ES","AU",1
"919","15bltpb64v",9,"V1","other","AU",1
"920","15bltpb64v",5,"V2","FR","AU",1
"921","15gw7rw0ao",4,"V4","ES","FR",5
"922","15gw7rw0ao",5,"V2","FR","FR",5
"923","15gw7rw0ao",6,"V5","GB","FR",5
"924","15gw7rw0ao",9,"V1","other","FR",5
"925","15gw7rw0ao",7,"V3","IT","FR",5
"926","166umcmdb5",5,"V2","FR","IT",7
"927","166umcmdb5",4,"V4","ES","IT",7
"928","166umcmdb5",9,"V1","other","IT",7
"929","166umcmdb5",6,"V5","GB","IT",7
"930","166umcmdb5",7,"V3","IT","IT",7
"931","16ajqd95ej",5,"V2","FR","other",9
"932","16ajqd95ej",9,"V1","other","other",9
"933","16ajqd95ej",4,"V5","ES","other",9
"934","16ajqd95ej",7,"V4","IT","other",9
"935","16ajqd95ej",6,"V3","GB","other",9
"936","16cfhry0tj",4,"V5","ES","FR",5
"937","16cfhry0tj",6,"V4","GB","FR",5
"938","16cfhry0tj",5,"V2","FR","FR",5
"939","16cfhry0tj",7,"V3","IT","FR",5
"940","16cfhry0tj",9,"V1","other","FR",5
"941","16g9qsz5gq",4,"V4","ES","ES",4
"942","16g9qsz5gq",9,"V1","other","ES",4
"943","16g9qsz5gq",7,"V3","IT","ES",4
"944","16g9qsz5gq",6,"V5","GB","ES",4
"945","16g9qsz5gq",5,"V2","FR","ES",4
"946","16lkgpx2mk",5,"V2","FR","GB",6
"947","16lkgpx2mk",6,"V5","GB","GB",6
"948","16lkgpx2mk",9,"V1","other","GB",6
"949","16lkgpx2mk",4,"V4","ES","GB",6
"950","16lkgpx2mk",7,"V3","IT","GB",6
"951","16p9os3jh6",9,"V1","other","FR",5
"952","16p9os3jh6",7,"V3","IT","FR",5
"953","16p9os3jh6",4,"V5","ES","FR",5
"954","16p9os3jh6",5,"V2","FR","FR",5
"955","16p9os3jh6",6,"V4","GB","FR",5
"961","17s7o08koa",4,"V4","ES","FR",5
"962","17s7o08koa",6,"V5","GB","FR",5
"963","17s7o08koa",5,"V2","FR","FR",5
"964","17s7o08koa",9,"V1","other","FR",5
"965","17s7o08koa",7,"V3","IT","FR",5
"966","180mf8ladw",9,"V1","other","GB",6
"967","180mf8ladw",6,"V4","GB","GB",6
"968","180mf8ladw",5,"V2","FR","GB",6
"969","180mf8ladw",7,"V3","IT","GB",6
"970","180mf8ladw",4,"V5","ES","GB",6
"971","181mzhloxn",5,"V2","FR","CA",2
"972","181mzhloxn",7,"V3","IT","CA",2
"973","181mzhloxn",4,"V4","ES","CA",2
"974","181mzhloxn",9,"V1","other","CA",2
"975","181mzhloxn",6,"V5","GB","CA",2
"976","1899dx66ec",9,"V2","other","DE",3
"977","1899dx66ec",4,"V3","ES","DE",3
"978","1899dx66ec",6,"V5","GB","DE",3
"979","1899dx66ec",5,"V1","FR","DE",3
"980","1899dx66ec",7,"V4","IT","DE",3
"981","18c0h24jlc",9,"V1","other","other",9
"982","18c0h24jlc",4,"V5","ES","other",9
"983","18c0h24jlc",6,"V4","GB","other",9
"984","18c0h24jlc",7,"V3","IT","other",9
"985","18c0h24jlc",5,"V2","FR","other",9
"986","18emt44nkh",6,"V5","GB","other",9
"987","18emt44nkh",5,"V2","FR","other",9
"988","18emt44nkh",7,"V3","IT","other",9
"989","18emt44nkh",9,"V1","other","other",9
"990","18emt44nkh",4,"V4","ES","other",9
"991","18gi337ayo",6,"V5","GB","NL",8
"992","18gi337ayo",9,"V1","other","NL",8
"993","18gi337ayo",4,"V4","ES","NL",8
"994","18gi337ayo",7,"V3","IT","NL",8
"995","18gi337ayo",5,"V2","FR","NL",8
"996","18kpnx9c0q",9,"V1","other","GB",6
"997","18kpnx9c0q",5,"V2","FR","GB",6
"998","18kpnx9c0q",6,"V5","GB","GB",6
"999","18kpnx9c0q",4,"V4","ES","GB",6
"1000","18kpnx9c0q",7,"V3","IT","GB",6
"1001","18nv4zwvcs",7,"V3","IT","FR",5
"1002","18nv4zwvcs",5,"V2","FR","FR",5
"1003","18nv4zwvcs",9,"V1","other","FR",5
"1004","18nv4zwvcs",4,"V4","ES","FR",5
"1005","18nv4zwvcs",6,"V5","GB","FR",5
"1006","18tb2j290c",5,"V2","FR","IT",7
"1007","18tb2j290c",6,"V4","GB","IT",7
"1008","18tb2j290c",9,"V1","other","IT",7
"1009","18tb2j290c",7,"V3","IT","IT",7
"1010","18tb2j290c",4,"V5","ES","IT",7
"1011","18wbajyq52",7,"V3","IT","other",9
"1012","18wbajyq52",6,"V5","GB","other",9
"1013","18wbajyq52",9,"V1","other","other",9
"1014","18wbajyq52",5,"V2","FR","other",9
"1015","18wbajyq52",4,"V4","ES","other",9
"1016","196gg2rypz",5,"V2","FR","other",9
"1017","196gg2rypz",7,"V3","IT","other",9
"1018","196gg2rypz",2,"V5","CA","other",9
"1019","196gg2rypz",9,"V1","other","other",9
"1020","196gg2rypz",6,"V4","GB","other",9
"1021","199av5swf8",5,"V2","FR","FR",5
"1022","199av5swf8",7,"V4","IT","FR",5
"1023","199av5swf8",9,"V1","other","FR",5
"1024","199av5swf8",6,"V3","GB","FR",5
"1025","199av5swf8",4,"V5","ES","FR",5
"1026","19gxzohp4e",6,"V5","GB","ES",4
"1027","19gxzohp4e",4,"V4","ES","ES",4
"1028","19gxzohp4e",5,"V2","FR","ES",4
"1029","19gxzohp4e",7,"V3","IT","ES",4
"1030","19gxzohp4e",9,"V1","other","ES",4
"1031","19nwe0lmrp",9,"V1","other","GB",6
"1032","19nwe0lmrp",5,"V2","FR","GB",6
"1033","19nwe0lmrp",7,"V3","IT","GB",6
"1034","19nwe0lmrp",4,"V4","ES","GB",6
"1035","19nwe0lmrp",6,"V5","GB","GB",6
"1036","19w1wfnkcm",4,"V3","ES","other",9
"1037","19w1wfnkcm",9,"V1","other","other",9
"1038","19w1wfnkcm",6,"V4","GB","other",9
"1039","19w1wfnkcm",7,"V5","IT","other",9
"1040","19w1wfnkcm",5,"V2","FR","other",9
"1041","1a4nmh681j",4,"V5","ES","other",9
"1042","1a4nmh681j",5,"V1","FR","other",9
"1043","1a4nmh681j",6,"V3","GB","other",9
"1044","1a4nmh681j",9,"V2","other","other",9
"1045","1a4nmh681j",7,"V4","IT","other",9
"1046","1a8trymrbh",6,"V5","GB","FR",5
"1047","1a8trymrbh",4,"V4","ES","FR",5
"1048","1a8trymrbh",9,"V1","other","FR",5
"1049","1a8trymrbh",5,"V2","FR","FR",5
"1050","1a8trymrbh",7,"V3","IT","FR",5
"1051","1a94it2kfm",4,"V4","ES","AU",1
"1052","1a94it2kfm",6,"V5","GB","AU",1
"1053","1a94it2kfm",7,"V3","IT","AU",1
"1054","1a94it2kfm",5,"V2","FR","AU",1
"1055","1a94it2kfm",9,"V1","other","AU",1
"1056","1acb3owctz",7,"V3","IT","other",9
"1057","1acb3owctz",4,"V4","ES","other",9
"1058","1acb3owctz",5,"V2","FR","other",9
"1059","1acb3owctz",9,"V1","other","other",9
"1060","1acb3owctz",6,"V5","GB","other",9
"1061","1apiar4qyo",4,"V4","ES","IT",7
"1062","1apiar4qyo",7,"V3","IT","IT",7
"1063","1apiar4qyo",6,"V5","GB","IT",7
"1064","1apiar4qyo",9,"V1","other","IT",7
"1065","1apiar4qyo",5,"V2","FR","IT",7
"1066","1ax0w5thkg",7,"V4","IT","IT",7
"1067","1ax0w5thkg",9,"V1","other","IT",7
"1068","1ax0w5thkg",6,"V3","GB","IT",7
"1069","1ax0w5thkg",4,"V5","ES","IT",7
"1070","1ax0w5thkg",5,"V2","FR","IT",7
"1071","1b422njste",1,"V4","AU","other",9
"1072","1b422njste",5,"V2","FR","other",9
"1073","1b422njste",6,"V3","GB","other",9
"1074","1b422njste",7,"V5","IT","other",9
"1075","1b422njste",9,"V1","other","other",9
"1076","1b5wyxtvb5",5,"V2","FR","CA",2
"1077","1b5wyxtvb5",6,"V4","GB","CA",2
"1078","1b5wyxtvb5",4,"V5","ES","CA",2
"1079","1b5wyxtvb5",7,"V3","IT","CA",2
"1080","1b5wyxtvb5",9,"V1","other","CA",2
"1081","1bdfgjz88c",4,"V5","ES","DE",3
"1082","1bdfgjz88c",7,"V4","IT","DE",3
"1083","1bdfgjz88c",5,"V2","FR","DE",3
"1084","1bdfgjz88c",6,"V3","GB","DE",3
"1085","1bdfgjz88c",9,"V1","other","DE",3
"1086","1bfg0jzq2o",7,"V3","IT","FR",5
"1087","1bfg0jzq2o",6,"V5","GB","FR",5
"1088","1bfg0jzq2o",9,"V1","other","FR",5
"1089","1bfg0jzq2o",5,"V2","FR","FR",5
"1090","1bfg0jzq2o",4,"V4","ES","FR",5
"1091","1bi5w7w2nc",9,"V1","other","ES",4
"1092","1bi5w7w2nc",5,"V2","FR","ES",4
"1093","1bi5w7w2nc",7,"V3","IT","ES",4
"1094","1bi5w7w2nc",6,"V4","GB","ES",4
"1095","1bi5w7w2nc",4,"V5","ES","ES",4
"1096","1brdr65q9b",4,"V4","ES","GB",6
"1097","1brdr65q9b",7,"V3","IT","GB",6
"1098","1brdr65q9b",6,"V5","GB","GB",6
"1099","1brdr65q9b",5,"V2","FR","GB",6
"1100","1brdr65q9b",9,"V1","other","GB",6
"1101","1btbguw118",9,"V1","other","AU",1
"1102","1btbguw118",7,"V4","IT","AU",1
"1103","1btbguw118",4,"V5","ES","AU",1
"1104","1btbguw118",6,"V3","GB","AU",1
"1105","1btbguw118",5,"V2","FR","AU",1
"1106","1bwtrv5f1t",9,"V1","other","other",9
"1107","1bwtrv5f1t",7,"V3","IT","other",9
"1108","1bwtrv5f1t",6,"V2","GB","other",9
"1109","1bwtrv5f1t",5,"V4","FR","other",9
